date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees,activeAddresses
2018-02-12,11113984444.6,186752,1.37258e+11,8141.43,6256440000.0,2075.0,69.96971094,null,
2018-02-13,8924752164.74,182820,1.50516e+11,8926.72,5696720000.0,2050.0,68.57325292,null,
2018-02-14,9585133737.85,196238,1.45023e+11,8599.92,7909820000.0,2237.5,63.7584692601,null,
2018-02-15,9046158952.15,198052,1.60025e+11,9488.32,9062540000.0,1637.5,64.08005499,null,
2018-02-16,6879188520.01,187581,1.7096e+11,10135.7,7296160000.0,1962.5,58.25713445,null,
2018-02-17,11315638699.9,173640,1.72191e+11,10207.5,8660880000.0,1862.5,48.6387538801,null,
2018-02-18,14588036498.5,159333,1.87663e+11,11123.4,8744010000.0,2025.0,44.5832808101,null,
2018-02-19,15274937955.0,187205,1.78055e+11,10552.6,7652090000.0,2025.0,50.9081119001,null,
2018-02-20,11256696602.2,198314,1.89536e+11,11231.8,9926540000.0,1762.5,52.23072575,null,
2018-02-21,12215613119.1,205032,1.91927e+11,11372.2,9405340000.0,2112.5,40.68256761,null,
2018-02-22,12015582851.9,183086,1.79936e+11,10660.4,8040080000.0,1862.5,37.60222865,null,
2018-02-23,7347626606.17,185045,1.67746e+11,9937.07,7739500000.0,1850.0,73.94810594,null,
2018-02-24,6208455871.27,154389,1.73682e+11,10287.7,6917930000.0,1812.5,96.10766905,null,
2018-02-25,4384695642.1,144698,1.65407e+11,9796.42,5706940000.0,2137.5,41.44060303,null,
2018-02-26,6386756346.89,186333,1.63283e+11,9669.43,7287690000.0,1762.5,46.19035139,null,
2018-02-27,7116756940.12,219464,1.75536e+11,10393.9,6966180000.0,2000.0,50.54578675,null,
2018-02-28,9233137526.8,189068,1.8051e+11,10687.2,6936190000.0,1937.49999927,51.29908837,null,
2018-03-01,9757408493.77,233579,1.75427e+11,10385.0,7317280000.0,2062.5,52.05574602,null,
2018-03-02,7917264412.99,194917,1.85456e+11,10977.4,7620590000.0,1950.0,42.01376982,null,
2018-03-03,6657283230.66,176844,1.87581e+11,11101.9,6690570000.0,2250.0,37.96379904,null,
2018-03-04,5268982642.49,160083,1.94289e+11,11497.4,6084150000.0,1850.0,33.46586197,null,
2018-03-05,8062165666.72,201289,1.94903e+11,11532.4,6468540000.0,1862.5,44.53138052,null,
2018-03-06,7260012004.65,205860,1.94378e+11,11500.1,6832170000.0,1950.0,37.24003205,null,
2018-03-07,7144578485.21,213821,1.82631e+11,10803.9,8797910000.0,1962.5,34.8377064,null,
2018-03-08,7230854770.82,196260,1.68241e+11,9951.44,7186090000.0,2025.0,35.63080068,null,
2018-03-09,7513778455.8,198034,1.59185e+11,9414.69,8704190000.0,1825.0,34.8459414,null,
2018-03-10,4169223799.16,156088,1.58119e+11,9350.59,5386320000.0,1750.0,40.27322368,null,
2018-03-11,4125518664.93,150731,1.49716e+11,8852.78,6296370000.0,1912.5,39.61038377,null,
2018-03-12,6416998188.76,188233,1.62421e+11,9602.93,6457400000.0,2012.5,33.46783473,null,
2018-03-13,5711389197.11,195982,1.55168e+11,9173.04,5991140000.0,1975.0,60.67628875,null,
2018-03-14,6195101928.36,190898,1.55891e+11,9214.65,6438230000.0,1800.0,37.04036657,null,
2018-03-15,6800060235.42,206042,1.40275e+11,8290.76,6834430000.0,1800.0,36.64624829,null,
2018-03-16,4971515727.6,186823,1.40834e+11,8322.91,5289380000.0,1950.0,29.65177072,null,
2018-03-17,3413899966.54,154347,1.40834e+11,8321.91,4426150000.0,1862.5,21.51541723,null,
2018-03-18,3900493413.3,164250,1.33547e+11,7890.52,6639190000.0,1887.5,25.33293823,null,
2018-03-19,5371659508.35,191373,1.4124e+11,8344.12,6729110000.0,1937.5,30.78064883,null,
2018-03-20,5042975777.59,195041,1.45922e+11,8619.67,6361790000.0,1587.5,31.3790795,null,
2018-03-21,6020064793.42,194694,1.51316e+11,8937.48,6043130000.0,1900.0,31.0252744,null,
2018-03-22,5156476493.57,185044,1.51366e+11,8939.44,5530390000.0,1787.5,27.7247885,null,
2018-03-23,5165293489.97,179685,1.47941e+11,8736.25,5954120000.0,1662.49999856,26.25767336,null,
2018-03-24,4266640987.95,156931,1.50762e+11,8901.95,5664600000.0,1950.0,21.76498898,null,
2018-03-25,5402066610.18,135139,1.45882e+11,8612.81,4569880000.0,1687.5,20.23147507,null,
2018-03-26,6203275507.24,187700,1.4396e+11,8498.47,5921040000.0,1875.0,26.98506764,null,
2018-03-27,5969723258.41,186913,1.38919e+11,8200.0,5378250000.0,1900.0,27.51028124,null,
2018-03-28,5267277711.37,177386,1.32781e+11,7836.83,4935290000.0,1687.5,24.09273355,null,
2018-03-29,4954102781.62,192259,1.35205e+11,7979.07,6361230000.0,1900.0,27.20122872,null,
2018-03-30,5652727051.55,185778,1.21534e+11,7171.45,6289510000.0,2025.0,25.7646693,null,
2018-03-31,3370052456.0,148489,1.1682e+11,6892.48,4553270000.0,1600.0,20.07447617,null,
2018-04-01,3681134051.44,134967,1.18705e+11,7003.06,4532100000.0,2025.0,18.28180544,null,
2018-04-02,5878174748.47,168022,1.16037e+11,6844.86,4333440000.0,1950.0,21.39248333,null,
2018-04-03,6956277297.51,198756,1.20415e+11,7102.26,5499700000.0,2037.5,25.12929851,null,
2018-04-04,5007761969.77,185563,1.26434e+11,7456.41,4936000000.0,1837.5,24.81899369,null,
2018-04-05,4414602331.1,181676,1.16142e+11,6848.65,5639320000.0,1950.0,24.46293557,null,
2018-04-06,4827412755.92,172751,1.15601e+11,6815.96,3766810000.0,1725.0,34.53138383,null,
2018-04-07,3342811091.81,154459,1.12467e+11,6630.51,3976610000.0,2250.0,27.16559493,null,
2018-04-08,3004166412.49,138374,1.17392e+11,6919.98,3652500000.0,2012.5,21.01734283,null,
2018-04-09,5215601800.04,176416,1.19516e+11,7044.32,4894060000.0,1837.5,22.42407623,null,
2018-04-10,4659018324.65,186251,1.15306e+11,6795.44,4272750000.0,2050.0,22.98846383,null,
2018-04-11,4702472016.04,183087,1.16126e+11,6843.47,4641890000.0,2012.5,22.75353142,null,
2018-04-12,5921845505.59,210725,1.18048e+11,6955.38,8906250000.0,1925.0,35.70920887,null,
2018-04-13,6542683257.78,217117,1.34114e+11,7901.09,7764460000.0,2062.5,36.36336175,null,
2018-04-14,3465356443.12,161706,1.33682e+11,7874.67,5191430000.0,1712.5,23.75939568,null,
2018-04-15,4083994981.96,173868,1.35812e+11,7999.33,5244480000.0,2037.5,24.30501194,null,
2018-04-16,8443965650.96,195965,1.41571e+11,8337.57,5631310000.0,1762.5,25.73063079,null,
2018-04-17,6947501938.68,201658,1.3707e+11,8071.66,6900880000.0,2025.0,26.13707878,null,
2018-04-18,6834032666.41,200580,1.34926e+11,7944.43,6529910000.0,2000.0,25.31797642,null,
2018-04-19,7905684324.84,213345,1.38591e+11,8159.27,7063210000.0,2225.0,27.6722839,null,
2018-04-20,8452039163.58,207640,1.40777e+11,8286.88,8438110000.0,1712.5,29.02296386,null,
2018-04-21,5336340581.42,193816,1.50337e+11,8848.79,7548550000.0,1987.5,28.40590158,null,
2018-04-22,4959900179.23,171710,1.51651e+11,8925.06,6629900000.0,2000.0,21.73949684,null,
2018-04-23,6473371463.94,226200,1.49448e+11,8794.39,6925190000.0,1912.5,29.13376866,null,
2018-04-24,8548462178.25,254334,1.51844e+11,8934.34,10678800000.0,1987.5,65.4108642,null,
2018-04-25,9533897982.99,213032,1.64893e+11,9701.03,11083100000.0,1537.5,91.73241634,null,
2018-04-26,6498903625.64,216591,1.50736e+11,8867.32,8970560000.0,1762.5,67.58831497,null,
2018-04-27,6747290172.71,210977,1.57948e+11,9290.63,7566290000.0,1775.0,55.63050596,null,
2018-04-28,7514890720.65,203553,1.51991e+11,8939.27,7805480000.0,1600.0,41.9470722,null,
2018-04-29,7106274885.01,180640,1.58928e+11,9346.41,8853000000.0,1975.0,34.8862402,null,
2018-04-30,7252192106.65,214952,1.60302e+11,9426.11,8673920000.0,1937.5,36.71911167,null,
